"p","subject_id","treatment_id","scenarios","choice","endowment","A"
15656,"2020Bas115_1a_enst06","2020Bas115_1a",2,5,10,0
15657,"2020Bas115_1a_enst06","2020Bas115_1a",3,5,10,0
15658,"2020Bas115_1a_enst06","2020Bas115_1a",4,5,10,0
15659,"2020Bas115_1a_enst06","2020Bas115_1a",5,5,10,1
15660,"2020Bas115_1a_enst06","2020Bas115_1a",6,5,10,0
15661,"2020Bas115_1a_enst06","2020Bas115_1a",7,5,10,0
15662,"2020Bas115_1a_enst06","2020Bas115_1a",8,5,10,0
15663,"2020Bas115_1a_enst06","2020Bas115_1a",9,5,10,0
15664,"2020Bas115_1a_enst06","2020Bas115_1a",10,5,10,0
15665,"2020Bas115_1a_epso27","2020Bas115_1a",0,3,10,0
15666,"2020Bas115_1a_epso27","2020Bas115_1a",1,3,10,0
15667,"2020Bas115_1a_epso27","2020Bas115_1a",2,3,10,0
15668,"2020Bas115_1a_epso27","2020Bas115_1a",3,3,10,1
15669,"2020Bas115_1a_epso27","2020Bas115_1a",4,3,10,0
15670,"2020Bas115_1a_epso27","2020Bas115_1a",5,3,10,0
15671,"2020Bas115_1a_epso27","2020Bas115_1a",6,3,10,0
15672,"2020Bas115_1a_epso27","2020Bas115_1a",7,3,10,0
15673,"2020Bas115_1a_epso27","2020Bas115_1a",8,3,10,0
15674,"2020Bas115_1a_epso27","2020Bas115_1a",9,3,10,0
15675,"2020Bas115_1a_epso27","2020Bas115_1a",10,3,10,0
15676,"2020Bas115_1a_eqke26","2020Bas115_1a",0,4,10,0
15677,"2020Bas115_1a_eqke26","2020Bas115_1a",1,4,10,0
15678,"2020Bas115_1a_eqke26","2020Bas115_1a",2,4,10,0
15679,"2020Bas115_1a_eqke26","2020Bas115_1a",3,4,10,0
15680,"2020Bas115_1a_eqke26","2020Bas115_1a",4,4,10,1
15681,"2020Bas115_1a_eqke26","2020Bas115_1a",5,4,10,0
15682,"2020Bas115_1a_eqke26","2020Bas115_1a",6,4,10,0
15683,"2020Bas115_1a_eqke26","2020Bas115_1a",7,4,10,0
15684,"2020Bas115_1a_eqke26","2020Bas115_1a",8,4,10,0
15685,"2020Bas115_1a_eqke26","2020Bas115_1a",9,4,10,0
15686,"2020Bas115_1a_eqke26","2020Bas115_1a",10,4,10,0
15687,"2020Bas115_1a_ermo30","2020Bas115_1a",0,4,10,0
15688,"2020Bas115_1a_ermo30","2020Bas115_1a",1,4,10,0
15689,"2020Bas115_1a_ermo30","2020Bas115_1a",2,4,10,0
15690,"2020Bas115_1a_ermo30","2020Bas115_1a",3,4,10,0
15691,"2020Bas115_1a_ermo30","2020Bas115_1a",4,4,10,1
15692,"2020Bas115_1a_ermo30","2020Bas115_1a",5,4,10,0
15693,"2020Bas115_1a_ermo30","2020Bas115_1a",6,4,10,0
15694,"2020Bas115_1a_ermo30","2020Bas115_1a",7,4,10,0
15695,"2020Bas115_1a_ermo30","2020Bas115_1a",8,4,10,0
15696,"2020Bas115_1a_ermo30","2020Bas115_1a",9,4,10,0
15697,"2020Bas115_1a_ermo30","2020Bas115_1a",10,4,10,0
15698,"2020Bas115_1a_esaa28","2020Bas115_1a",0,5,10,0
15699,"2020Bas115_1a_esaa28","2020Bas115_1a",1,5,10,0
15700,"2020Bas115_1a_esaa28","2020Bas115_1a",2,5,10,0
15701,"2020Bas115_1a_esaa28","2020Bas115_1a",3,5,10,0
15702,"2020Bas115_1a_esaa28","2020Bas115_1a",4,5,10,0
15703,"2020Bas115_1a_esaa28","2020Bas115_1a",5,5,10,1
15704,"2020Bas115_1a_esaa28","2020Bas115_1a",6,5,10,0
15705,"2020Bas115_1a_esaa28","2020Bas115_1a",7,5,10,0
15706,"2020Bas115_1a_esaa28","2020Bas115_1a",8,5,10,0
15707,"2020Bas115_1a_esaa28","2020Bas115_1a",9,5,10,0
15708,"2020Bas115_1a_esaa28","2020Bas115_1a",10,5,10,0
15709,"2020Bas115_1a_hamo15","2020Bas115_1a",0,5,10,0
15710,"2020Bas115_1a_hamo15","2020Bas115_1a",1,5,10,0
15711,"2020Bas115_1a_hamo15","2020Bas115_1a",2,5,10,0
15712,"2020Bas115_1a_hamo15","2020Bas115_1a",3,5,10,0
15713,"2020Bas115_1a_hamo15","2020Bas115_1a",4,5,10,0
15714,"2020Bas115_1a_hamo15","2020Bas115_1a",5,5,10,1
15715,"2020Bas115_1a_hamo15","2020Bas115_1a",6,5,10,0
15716,"2020Bas115_1a_hamo15","2020Bas115_1a",7,5,10,0
15717,"2020Bas115_1a_hamo15","2020Bas115_1a",8,5,10,0
15718,"2020Bas115_1a_hamo15","2020Bas115_1a",9,5,10,0
15719,"2020Bas115_1a_hamo15","2020Bas115_1a",10,5,10,0
15720,"2020Bas115_1a_hdbu25","2020Bas115_1a",0,0,10,1
15721,"2020Bas115_1a_hdbu25","2020Bas115_1a",1,0,10,0
15722,"2020Bas115_1a_hdbu25","2020Bas115_1a",2,0,10,0
15723,"2020Bas115_1a_hdbu25","2020Bas115_1a",3,0,10,0
15724,"2020Bas115_1a_hdbu25","2020Bas115_1a",4,0,10,0
15725,"2020Bas115_1a_hdbu25","2020Bas115_1a",5,0,10,0
15726,"2020Bas115_1a_hdbu25","2020Bas115_1a",6,0,10,0
15727,"2020Bas115_1a_hdbu25","2020Bas115_1a",7,0,10,0
15728,"2020Bas115_1a_hdbu25","2020Bas115_1a",8,0,10,0
15729,"2020Bas115_1a_hdbu25","2020Bas115_1a",9,0,10,0
15730,"2020Bas115_1a_hdbu25","2020Bas115_1a",10,0,10,0
15731,"2020Bas115_1a_hdgs17","2020Bas115_1a",0,5,10,0
15732,"2020Bas115_1a_hdgs17","2020Bas115_1a",1,5,10,0
15733,"2020Bas115_1a_hdgs17","2020Bas115_1a",2,5,10,0
15734,"2020Bas115_1a_hdgs17","2020Bas115_1a",3,5,10,0
15735,"2020Bas115_1a_hdgs17","2020Bas115_1a",4,5,10,0
15736,"2020Bas115_1a_hdgs17","2020Bas115_1a",5,5,10,1
15737,"2020Bas115_1a_hdgs17","2020Bas115_1a",6,5,10,0
15738,"2020Bas115_1a_hdgs17","2020Bas115_1a",7,5,10,0
15739,"2020Bas115_1a_hdgs17","2020Bas115_1a",8,5,10,0
15740,"2020Bas115_1a_hdgs17","2020Bas115_1a",9,5,10,0
15741,"2020Bas115_1a_hdgs17","2020Bas115_1a",10,5,10,0
15742,"2020Bas115_1a_herr04","2020Bas115_1a",0,5,10,0
15743,"2020Bas115_1a_herr04","2020Bas115_1a",1,5,10,0
15744,"2020Bas115_1a_herr04","2020Bas115_1a",2,5,10,0
15745,"2020Bas115_1a_herr04","2020Bas115_1a",3,5,10,0
15746,"2020Bas115_1a_herr04","2020Bas115_1a",4,5,10,0
15747,"2020Bas115_1a_herr04","2020Bas115_1a",5,5,10,1
15748,"2020Bas115_1a_herr04","2020Bas115_1a",6,5,10,0
15749,"2020Bas115_1a_herr04","2020Bas115_1a",7,5,10,0
15750,"2020Bas115_1a_herr04","2020Bas115_1a",8,5,10,0
15751,"2020Bas115_1a_herr04","2020Bas115_1a",9,5,10,0
15752,"2020Bas115_1a_herr04","2020Bas115_1a",10,5,10,0
15753,"2020Bas115_1a_hewr16","2020Bas115_1a",0,5,10,0
15754,"2020Bas115_1a_hewr16","2020Bas115_1a",1,5,10,0
15755,"2020Bas115_1a_hewr16","2020Bas115_1a",2,5,10,0
15756,"2020Bas115_1a_hewr16","2020Bas115_1a",3,5,10,0
15757,"2020Bas115_1a_hewr16","2020Bas115_1a",4,5,10,0
15758,"2020Bas115_1a_hewr16","2020Bas115_1a",5,5,10,1
15759,"2020Bas115_1a_hewr16","2020Bas115_1a",6,5,10,0
15760,"2020Bas115_1a_hewr16","2020Bas115_1a",7,5,10,0
15761,"2020Bas115_1a_hewr16","2020Bas115_1a",8,5,10,0
15762,"2020Bas115_1a_hewr16","2020Bas115_1a",9,5,10,0
15763,"2020Bas115_1a_hewr16","2020Bas115_1a",10,5,10,0
15764,"2020Bas115_1a_hgjh12","2020Bas115_1a",0,5,10,0
15765,"2020Bas115_1a_hgjh12","2020Bas115_1a",1,5,10,0
15766,"2020Bas115_1a_hgjh12","2020Bas115_1a",2,5,10,0
15767,"2020Bas115_1a_hgjh12","2020Bas115_1a",3,5,10,0
15768,"2020Bas115_1a_hgjh12","2020Bas115_1a",4,5,10,0
15769,"2020Bas115_1a_hgjh12","2020Bas115_1a",5,5,10,1
15770,"2020Bas115_1a_hgjh12","2020Bas115_1a",6,5,10,0
15771,"2020Bas115_1a_hgjh12","2020Bas115_1a",7,5,10,0
15772,"2020Bas115_1a_hgjh12","2020Bas115_1a",8,5,10,0
15773,"2020Bas115_1a_hgjh12","2020Bas115_1a",9,5,10,0
15774,"2020Bas115_1a_hgjh12","2020Bas115_1a",10,5,10,0
15775,"2020Bas115_1a_hhvo24","2020Bas115_1a",0,5,10,0
15776,"2020Bas115_1a_hhvo24","2020Bas115_1a",1,5,10,0
15777,"2020Bas115_1a_hhvo24","2020Bas115_1a",2,5,10,0
15778,"2020Bas115_1a_hhvo24","2020Bas115_1a",3,5,10,0
15779,"2020Bas115_1a_hhvo24","2020Bas115_1a",4,5,10,0
15780,"2020Bas115_1a_hhvo24","2020Bas115_1a",5,5,10,1
15781,"2020Bas115_1a_hhvo24","2020Bas115_1a",6,5,10,0
15782,"2020Bas115_1a_hhvo24","2020Bas115_1a",7,5,10,0
15783,"2020Bas115_1a_hhvo24","2020Bas115_1a",8,5,10,0
15784,"2020Bas115_1a_hhvo24","2020Bas115_1a",9,5,10,0
15785,"2020Bas115_1a_hhvo24","2020Bas115_1a",10,5,10,0
15786,"2020Bas115_1a_hiro05","2020Bas115_1a",0,5,10,0
15787,"2020Bas115_1a_hiro05","2020Bas115_1a",1,5,10,0
15788,"2020Bas115_1a_hiro05","2020Bas115_1a",2,5,10,0
15789,"2020Bas115_1a_hiro05","2020Bas115_1a",3,5,10,0
15790,"2020Bas115_1a_hiro05","2020Bas115_1a",4,5,10,0
15791,"2020Bas115_1a_hiro05","2020Bas115_1a",5,5,10,1
15792,"2020Bas115_1a_hiro05","2020Bas115_1a",6,5,10,0
15793,"2020Bas115_1a_hiro05","2020Bas115_1a",7,5,10,0
15794,"2020Bas115_1a_hiro05","2020Bas115_1a",8,5,10,0
15795,"2020Bas115_1a_hiro05","2020Bas115_1a",9,5,10,0
15796,"2020Bas115_1a_hiro05","2020Bas115_1a",10,5,10,0
15797,"2020Bas115_1a_hkmo04","2020Bas115_1a",0,5,10,0
15798,"2020Bas115_1a_hkmo04","2020Bas115_1a",1,5,10,0
15799,"2020Bas115_1a_hkmo04","2020Bas115_1a",2,5,10,0
15800,"2020Bas115_1a_hkmo04","2020Bas115_1a",3,5,10,0
15801,"2020Bas115_1a_hkmo04","2020Bas115_1a",4,5,10,0
15802,"2020Bas115_1a_hkmo04","2020Bas115_1a",5,5,10,1
15803,"2020Bas115_1a_hkmo04","2020Bas115_1a",6,5,10,0
15804,"2020Bas115_1a_hkmo04","2020Bas115_1a",7,5,10,0
15805,"2020Bas115_1a_hkmo04","2020Bas115_1a",8,5,10,0
15806,"2020Bas115_1a_hkmo04","2020Bas115_1a",9,5,10,0
15807,"2020Bas115_1a_hkmo04","2020Bas115_1a",10,5,10,0
15808,"2020Bas115_1a_hkui11","2020Bas115_1a",0,5,10,0
15809,"2020Bas115_1a_hkui11","2020Bas115_1a",1,5,10,0
15810,"2020Bas115_1a_hkui11","2020Bas115_1a",2,5,10,0
15811,"2020Bas115_1a_hkui11","2020Bas115_1a",3,5,10,0
15812,"2020Bas115_1a_hkui11","2020Bas115_1a",4,5,10,0
15813,"2020Bas115_1a_hkui11","2020Bas115_1a",5,5,10,1
15814,"2020Bas115_1a_hkui11","2020Bas115_1a",6,5,10,0
15815,"2020Bas115_1a_hkui11","2020Bas115_1a",7,5,10,0
15816,"2020Bas115_1a_hkui11","2020Bas115_1a",8,5,10,0
15817,"2020Bas115_1a_hkui11","2020Bas115_1a",9,5,10,0
15818,"2020Bas115_1a_hkui11","2020Bas115_1a",10,5,10,0
15819,"2020Bas115_1a_hlwu17","2020Bas115_1a",0,5,10,0
15820,"2020Bas115_1a_hlwu17","2020Bas115_1a",1,5,10,0
15821,"2020Bas115_1a_hlwu17","2020Bas115_1a",2,5,10,0
15822,"2020Bas115_1a_hlwu17","2020Bas115_1a",3,5,10,0
15823,"2020Bas115_1a_hlwu17","2020Bas115_1a",4,5,10,0
15824,"2020Bas115_1a_hlwu17","2020Bas115_1a",5,5,10,1
15825,"2020Bas115_1a_hlwu17","2020Bas115_1a",6,5,10,0
15826,"2020Bas115_1a_hlwu17","2020Bas115_1a",7,5,10,0
15827,"2020Bas115_1a_hlwu17","2020Bas115_1a",8,5,10,0
15828,"2020Bas115_1a_hlwu17","2020Bas115_1a",9,5,10,0
15829,"2020Bas115_1a_hlwu17","2020Bas115_1a",10,5,10,0
15830,"2020Bas115_1a_hsms10","2020Bas115_1a",0,5,10,0
15831,"2020Bas115_1a_hsms10","2020Bas115_1a",1,5,10,0
15832,"2020Bas115_1a_hsms10","2020Bas115_1a",2,5,10,0
15833,"2020Bas115_1a_hsms10","2020Bas115_1a",3,5,10,0
15834,"2020Bas115_1a_hsms10","2020Bas115_1a",4,5,10,0
15835,"2020Bas115_1a_hsms10","2020Bas115_1a",5,5,10,1
15836,"2020Bas115_1a_hsms10","2020Bas115_1a",6,5,10,0
15837,"2020Bas115_1a_hsms10","2020Bas115_1a",7,5,10,0
15838,"2020Bas115_1a_hsms10","2020Bas115_1a",8,5,10,0
15839,"2020Bas115_1a_hsms10","2020Bas115_1a",9,5,10,0
15840,"2020Bas115_1a_hsms10","2020Bas115_1a",10,5,10,0
15841,"2020Bas115_1a_iada30","2020Bas115_1a",0,5,10,0
15842,"2020Bas115_1a_iada30","2020Bas115_1a",1,5,10,0
15843,"2020Bas115_1a_iada30","2020Bas115_1a",2,5,10,0
15844,"2020Bas115_1a_iada30","2020Bas115_1a",3,5,10,0
15845,"2020Bas115_1a_iada30","2020Bas115_1a",4,5,10,0
15846,"2020Bas115_1a_iada30","2020Bas115_1a",5,5,10,1
15847,"2020Bas115_1a_iada30","2020Bas115_1a",6,5,10,0
15848,"2020Bas115_1a_iada30","2020Bas115_1a",7,5,10,0
15849,"2020Bas115_1a_iada30","2020Bas115_1a",8,5,10,0
15850,"2020Bas115_1a_iada30","2020Bas115_1a",9,5,10,0
15851,"2020Bas115_1a_iada30","2020Bas115_1a",10,5,10,0
15852,"2020Bas115_1a_iamo07","2020Bas115_1a",0,3,10,0
15853,"2020Bas115_1a_iamo07","2020Bas115_1a",1,3,10,0
15854,"2020Bas115_1a_iamo07","2020Bas115_1a",2,3,10,0
15855,"2020Bas115_1a_iamo07","2020Bas115_1a",3,3,10,1
15856,"2020Bas115_1a_iamo07","2020Bas115_1a",4,3,10,0
15857,"2020Bas115_1a_iamo07","2020Bas115_1a",5,3,10,0
15858,"2020Bas115_1a_iamo07","2020Bas115_1a",6,3,10,0
15859,"2020Bas115_1a_iamo07","2020Bas115_1a",7,3,10,0
15860,"2020Bas115_1a_iamo07","2020Bas115_1a",8,3,10,0
15861,"2020Bas115_1a_iamo07","2020Bas115_1a",9,3,10,0
15862,"2020Bas115_1a_iamo07","2020Bas115_1a",10,3,10,0
15863,"2020Bas115_1a_iana07","2020Bas115_1a",0,5,10,0
15864,"2020Bas115_1a_iana07","2020Bas115_1a",1,5,10,0
15865,"2020Bas115_1a_iana07","2020Bas115_1a",2,5,10,0
15866,"2020Bas115_1a_iana07","2020Bas115_1a",3,5,10,0
15867,"2020Bas115_1a_iana07","2020Bas115_1a",4,5,10,0
15868,"2020Bas115_1a_iana07","2020Bas115_1a",5,5,10,1
15869,"2020Bas115_1a_iana07","2020Bas115_1a",6,5,10,0
15870,"2020Bas115_1a_iana07","2020Bas115_1a",7,5,10,0
15871,"2020Bas115_1a_iana07","2020Bas115_1a",8,5,10,0
15872,"2020Bas115_1a_iana07","2020Bas115_1a",9,5,10,0
15873,"2020Bas115_1a_iana07","2020Bas115_1a",10,5,10,0
15874,"2020Bas115_1a_ibje31","2020Bas115_1a",0,5,10,0
15875,"2020Bas115_1a_ibje31","2020Bas115_1a",1,5,10,0
15876,"2020Bas115_1a_ibje31","2020Bas115_1a",2,5,10,0
15877,"2020Bas115_1a_ibje31","2020Bas115_1a",3,5,10,0
15878,"2020Bas115_1a_ibje31","2020Bas115_1a",4,5,10,0
15879,"2020Bas115_1a_ibje31","2020Bas115_1a",5,5,10,1
15880,"2020Bas115_1a_ibje31","2020Bas115_1a",6,5,10,0
15881,"2020Bas115_1a_ibje31","2020Bas115_1a",7,5,10,0
15882,"2020Bas115_1a_ibje31","2020Bas115_1a",8,5,10,0
15883,"2020Bas115_1a_ibje31","2020Bas115_1a",9,5,10,0
15884,"2020Bas115_1a_ibje31","2020Bas115_1a",10,5,10,0
15885,"2020Bas115_1a_icml11","2020Bas115_1a",0,5,10,0
15886,"2020Bas115_1a_icml11","2020Bas115_1a",1,5,10,0
15887,"2020Bas115_1a_icml11","2020Bas115_1a",2,5,10,0
15888,"2020Bas115_1a_icml11","2020Bas115_1a",3,5,10,0
15889,"2020Bas115_1a_icml11","2020Bas115_1a",4,5,10,0
15890,"2020Bas115_1a_icml11","2020Bas115_1a",5,5,10,1
15891,"2020Bas115_1a_icml11","2020Bas115_1a",6,5,10,0
15892,"2020Bas115_1a_icml11","2020Bas115_1a",7,5,10,0
15893,"2020Bas115_1a_icml11","2020Bas115_1a",8,5,10,0
15894,"2020Bas115_1a_icml11","2020Bas115_1a",9,5,10,0
15895,"2020Bas115_1a_icml11","2020Bas115_1a",10,5,10,0
15896,"2020Bas115_1a_idfa15","2020Bas115_1a",0,5,10,0
15897,"2020Bas115_1a_idfa15","2020Bas115_1a",1,5,10,0
15898,"2020Bas115_1a_idfa15","2020Bas115_1a",2,5,10,0
15899,"2020Bas115_1a_idfa15","2020Bas115_1a",3,5,10,0
15900,"2020Bas115_1a_idfa15","2020Bas115_1a",4,5,10,0
15901,"2020Bas115_1a_idfa15","2020Bas115_1a",5,5,10,1
15902,"2020Bas115_1a_idfa15","2020Bas115_1a",6,5,10,0
15903,"2020Bas115_1a_idfa15","2020Bas115_1a",7,5,10,0
15904,"2020Bas115_1a_idfa15","2020Bas115_1a",8,5,10,0
15905,"2020Bas115_1a_idfa15","2020Bas115_1a",9,5,10,0
15906,"2020Bas115_1a_idfa15","2020Bas115_1a",10,5,10,0
15907,"2020Bas115_1a_idte12","2020Bas115_1a",0,5,10,0
15908,"2020Bas115_1a_idte12","2020Bas115_1a",1,5,10,0
15909,"2020Bas115_1a_idte12","2020Bas115_1a",2,5,10,0
15910,"2020Bas115_1a_idte12","2020Bas115_1a",3,5,10,0
15911,"2020Bas115_1a_idte12","2020Bas115_1a",4,5,10,0
15912,"2020Bas115_1a_idte12","2020Bas115_1a",5,5,10,1
15913,"2020Bas115_1a_idte12","2020Bas115_1a",6,5,10,0
15914,"2020Bas115_1a_idte12","2020Bas115_1a",7,5,10,0
15915,"2020Bas115_1a_idte12","2020Bas115_1a",8,5,10,0
15916,"2020Bas115_1a_idte12","2020Bas115_1a",9,5,10,0
15917,"2020Bas115_1a_idte12","2020Bas115_1a",10,5,10,0
15918,"2020Bas115_1a_iduh08","2020Bas115_1a",0,5,10,0
15919,"2020Bas115_1a_iduh08","2020Bas115_1a",1,5,10,0
15920,"2020Bas115_1a_iduh08","2020Bas115_1a",2,5,10,0
15921,"2020Bas115_1a_iduh08","2020Bas115_1a",3,5,10,0
15922,"2020Bas115_1a_iduh08","2020Bas115_1a",4,5,10,0
15923,"2020Bas115_1a_iduh08","2020Bas115_1a",5,5,10,1
15924,"2020Bas115_1a_iduh08","2020Bas115_1a",6,5,10,0
15925,"2020Bas115_1a_iduh08","2020Bas115_1a",7,5,10,0
15926,"2020Bas115_1a_iduh08","2020Bas115_1a",8,5,10,0
15927,"2020Bas115_1a_iduh08","2020Bas115_1a",9,5,10,0
15928,"2020Bas115_1a_iduh08","2020Bas115_1a",10,5,10,0
15929,"2020Bas115_1a_ihti25","2020Bas115_1a",0,0,10,1
15930,"2020Bas115_1a_ihti25","2020Bas115_1a",1,0,10,0
15931,"2020Bas115_1a_ihti25","2020Bas115_1a",2,0,10,0
15932,"2020Bas115_1a_ihti25","2020Bas115_1a",3,0,10,0
15933,"2020Bas115_1a_ihti25","2020Bas115_1a",4,0,10,0
15934,"2020Bas115_1a_ihti25","2020Bas115_1a",5,0,10,0
15935,"2020Bas115_1a_ihti25","2020Bas115_1a",6,0,10,0
15936,"2020Bas115_1a_ihti25","2020Bas115_1a",7,0,10,0
15937,"2020Bas115_1a_ihti25","2020Bas115_1a",8,0,10,0
15938,"2020Bas115_1a_ihti25","2020Bas115_1a",9,0,10,0
15939,"2020Bas115_1a_ihti25","2020Bas115_1a",10,0,10,0
15940,"2020Bas115_1a_ijpa04","2020Bas115_1a",0,4,10,0
15941,"2020Bas115_1a_ijpa04","2020Bas115_1a",1,4,10,0
15942,"2020Bas115_1a_ijpa04","2020Bas115_1a",2,4,10,0
15943,"2020Bas115_1a_ijpa04","2020Bas115_1a",3,4,10,0
15944,"2020Bas115_1a_ijpa04","2020Bas115_1a",4,4,10,1
15945,"2020Bas115_1a_ijpa04","2020Bas115_1a",5,4,10,0
15946,"2020Bas115_1a_ijpa04","2020Bas115_1a",6,4,10,0
15947,"2020Bas115_1a_ijpa04","2020Bas115_1a",7,4,10,0
15948,"2020Bas115_1a_ijpa04","2020Bas115_1a",8,4,10,0
15949,"2020Bas115_1a_ijpa04","2020Bas115_1a",9,4,10,0
15950,"2020Bas115_1a_ijpa04","2020Bas115_1a",10,4,10,0
15951,"2020Bas115_1a_ikpu19","2020Bas115_1a",0,5,10,0
15952,"2020Bas115_1a_ikpu19","2020Bas115_1a",1,5,10,0
15953,"2020Bas115_1a_ikpu19","2020Bas115_1a",2,5,10,0
15954,"2020Bas115_1a_ikpu19","2020Bas115_1a",3,5,10,0
15955,"2020Bas115_1a_ikpu19","2020Bas115_1a",4,5,10,0
15956,"2020Bas115_1a_ikpu19","2020Bas115_1a",5,5,10,1
15957,"2020Bas115_1a_ikpu19","2020Bas115_1a",6,5,10,0
15958,"2020Bas115_1a_ikpu19","2020Bas115_1a",7,5,10,0
15959,"2020Bas115_1a_ikpu19","2020Bas115_1a",8,5,10,0
15960,"2020Bas115_1a_ikpu19","2020Bas115_1a",9,5,10,0
15961,"2020Bas115_1a_ikpu19","2020Bas115_1a",10,5,10,0
15962,"2020Bas115_1a_iktu28","2020Bas115_1a",0,5,10,0
15963,"2020Bas115_1a_iktu28","2020Bas115_1a",1,5,10,0
15964,"2020Bas115_1a_iktu28","2020Bas115_1a",2,5,10,0
15965,"2020Bas115_1a_iktu28","2020Bas115_1a",3,5,10,0
15966,"2020Bas115_1a_iktu28","2020Bas115_1a",4,5,10,0
15967,"2020Bas115_1a_iktu28","2020Bas115_1a",5,5,10,1
15968,"2020Bas115_1a_iktu28","2020Bas115_1a",6,5,10,0
15969,"2020Bas115_1a_iktu28","2020Bas115_1a",7,5,10,0
15970,"2020Bas115_1a_iktu28","2020Bas115_1a",8,5,10,0
15971,"2020Bas115_1a_iktu28","2020Bas115_1a",9,5,10,0
15972,"2020Bas115_1a_iktu28","2020Bas115_1a",10,5,10,0
15973,"2020Bas115_1a_ilva15","2020Bas115_1a",0,0,10,1
15974,"2020Bas115_1a_ilva15","2020Bas115_1a",1,0,10,0
15975,"2020Bas115_1a_ilva15","2020Bas115_1a",2,0,10,0
15976,"2020Bas115_1a_ilva15","2020Bas115_1a",3,0,10,0
15977,"2020Bas115_1a_ilva15","2020Bas115_1a",4,0,10,0
15978,"2020Bas115_1a_ilva15","2020Bas115_1a",5,0,10,0
15979,"2020Bas115_1a_ilva15","2020Bas115_1a",6,0,10,0
15980,"2020Bas115_1a_ilva15","2020Bas115_1a",7,0,10,0
15981,"2020Bas115_1a_ilva15","2020Bas115_1a",8,0,10,0
15982,"2020Bas115_1a_ilva15","2020Bas115_1a",9,0,10,0
15983,"2020Bas115_1a_ilva15","2020Bas115_1a",10,0,10,0
15984,"2020Bas115_1a_imko08","2020Bas115_1a",0,5,10,0
15985,"2020Bas115_1a_imko08","2020Bas115_1a",1,5,10,0
15986,"2020Bas115_1a_imko08","2020Bas115_1a",2,5,10,0
15987,"2020Bas115_1a_imko08","2020Bas115_1a",3,5,10,0
15988,"2020Bas115_1a_imko08","2020Bas115_1a",4,5,10,0
15989,"2020Bas115_1a_imko08","2020Bas115_1a",5,5,10,1
15990,"2020Bas115_1a_imko08","2020Bas115_1a",6,5,10,0
15991,"2020Bas115_1a_imko08","2020Bas115_1a",7,5,10,0
15992,"2020Bas115_1a_imko08","2020Bas115_1a",8,5,10,0
15993,"2020Bas115_1a_imko08","2020Bas115_1a",9,5,10,0
15994,"2020Bas115_1a_imko08","2020Bas115_1a",10,5,10,0
15995,"2020Bas115_1a_immo26","2020Bas115_1a",0,5,10,0
15996,"2020Bas115_1a_immo26","2020Bas115_1a",1,5,10,0
15997,"2020Bas115_1a_immo26","2020Bas115_1a",2,5,10,0
15998,"2020Bas115_1a_immo26","2020Bas115_1a",3,5,10,0
15999,"2020Bas115_1a_immo26","2020Bas115_1a",4,5,10,0
16000,"2020Bas115_1a_immo26","2020Bas115_1a",5,5,10,1
16001,"2020Bas115_1a_immo26","2020Bas115_1a",6,5,10,0
16002,"2020Bas115_1a_immo26","2020Bas115_1a",7,5,10,0
16003,"2020Bas115_1a_immo26","2020Bas115_1a",8,5,10,0
16004,"2020Bas115_1a_immo26","2020Bas115_1a",9,5,10,0
16005,"2020Bas115_1a_immo26","2020Bas115_1a",10,5,10,0
16006,"2020Bas115_1a_isma31","2020Bas115_1a",0,5,10,0
16007,"2020Bas115_1a_isma31","2020Bas115_1a",1,5,10,0
16008,"2020Bas115_1a_isma31","2020Bas115_1a",2,5,10,0
16009,"2020Bas115_1a_isma31","2020Bas115_1a",3,5,10,0
16010,"2020Bas115_1a_isma31","2020Bas115_1a",4,5,10,0
16011,"2020Bas115_1a_isma31","2020Bas115_1a",5,5,10,1
16012,"2020Bas115_1a_isma31","2020Bas115_1a",6,5,10,0
16013,"2020Bas115_1a_isma31","2020Bas115_1a",7,5,10,0
16014,"2020Bas115_1a_isma31","2020Bas115_1a",8,5,10,0
16015,"2020Bas115_1a_isma31","2020Bas115_1a",9,5,10,0
16016,"2020Bas115_1a_isma31","2020Bas115_1a",10,5,10,0
16017,"2020Bas115_1a_lbni25","2020Bas115_1a",0,5,10,0
16018,"2020Bas115_1a_lbni25","2020Bas115_1a",1,5,10,0
16019,"2020Bas115_1a_lbni25","2020Bas115_1a",2,5,10,0
16020,"2020Bas115_1a_lbni25","2020Bas115_1a",3,5,10,0
16021,"2020Bas115_1a_lbni25","2020Bas115_1a",4,5,10,0
16022,"2020Bas115_1a_lbni25","2020Bas115_1a",5,5,10,1
16023,"2020Bas115_1a_lbni25","2020Bas115_1a",6,5,10,0
16024,"2020Bas115_1a_lbni25","2020Bas115_1a",7,5,10,0
16025,"2020Bas115_1a_lbni25","2020Bas115_1a",8,5,10,0
16026,"2020Bas115_1a_lbni25","2020Bas115_1a",9,5,10,0
16027,"2020Bas115_1a_lbni25","2020Bas115_1a",10,5,10,0
16028,"2020Bas115_1a_lbpo06","2020Bas115_1a",0,4,10,0
16029,"2020Bas115_1a_lbpo06","2020Bas115_1a",1,4,10,0
16030,"2020Bas115_1a_lbpo06","2020Bas115_1a",2,4,10,0
16031,"2020Bas115_1a_lbpo06","2020Bas115_1a",3,4,10,0
16032,"2020Bas115_1a_lbpo06","2020Bas115_1a",4,4,10,1
