"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age","Design"
3095,"2020Bas115_1a_enst06","2020Bas115_1a","2020Bas115",6,5,10,0,1,24,"Within"
3096,"2020Bas115_1a_enst06","2020Bas115_1a","2020Bas115",7,5,10,0,1,24,"Within"
3097,"2020Bas115_1a_enst06","2020Bas115_1a","2020Bas115",8,5,10,0,1,24,"Within"
3098,"2020Bas115_1a_enst06","2020Bas115_1a","2020Bas115",9,5,10,0,1,24,"Within"
3099,"2020Bas115_1a_enst06","2020Bas115_1a","2020Bas115",10,5,10,0,1,24,"Within"
3100,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",0,3,10,0,0,28,"Within"
3101,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",1,3,10,0,0,28,"Within"
3102,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",2,3,10,0,0,28,"Within"
3103,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",3,3,10,1,0,28,"Within"
3104,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",4,3,10,0,0,28,"Within"
3105,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",5,3,10,0,0,28,"Within"
3106,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",6,3,10,0,0,28,"Within"
3107,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",7,3,10,0,0,28,"Within"
3108,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",8,3,10,0,0,28,"Within"
3109,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",9,3,10,0,0,28,"Within"
3110,"2020Bas115_1a_epso27","2020Bas115_1a","2020Bas115",10,3,10,0,0,28,"Within"
3111,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",0,4,10,0,1,19,"Within"
3112,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",1,4,10,0,1,19,"Within"
3113,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",2,4,10,0,1,19,"Within"
3114,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",3,4,10,0,1,19,"Within"
3115,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",4,4,10,1,1,19,"Within"
3116,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",5,4,10,0,1,19,"Within"
3117,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",6,4,10,0,1,19,"Within"
3118,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",7,4,10,0,1,19,"Within"
3119,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",8,4,10,0,1,19,"Within"
3120,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",9,4,10,0,1,19,"Within"
3121,"2020Bas115_1a_eqke26","2020Bas115_1a","2020Bas115",10,4,10,0,1,19,"Within"
3122,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",0,4,10,0,0,36,"Within"
3123,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",1,4,10,0,0,36,"Within"
3124,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",2,4,10,0,0,36,"Within"
3125,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",3,4,10,0,0,36,"Within"
3126,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",4,4,10,1,0,36,"Within"
3127,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",5,4,10,0,0,36,"Within"
3128,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",6,4,10,0,0,36,"Within"
3129,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",7,4,10,0,0,36,"Within"
3130,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",8,4,10,0,0,36,"Within"
3131,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",9,4,10,0,0,36,"Within"
3132,"2020Bas115_1a_ermo30","2020Bas115_1a","2020Bas115",10,4,10,0,0,36,"Within"
3133,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",0,5,10,0,0,29,"Within"
3134,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",1,5,10,0,0,29,"Within"
3135,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",2,5,10,0,0,29,"Within"
3136,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",3,5,10,0,0,29,"Within"
3137,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",4,5,10,0,0,29,"Within"
3138,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",5,5,10,1,0,29,"Within"
3139,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",6,5,10,0,0,29,"Within"
3140,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",7,5,10,0,0,29,"Within"
3141,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",8,5,10,0,0,29,"Within"
3142,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",9,5,10,0,0,29,"Within"
3143,"2020Bas115_1a_esaa28","2020Bas115_1a","2020Bas115",10,5,10,0,0,29,"Within"
3144,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",0,5,10,0,1,22,"Within"
3145,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",1,5,10,0,1,22,"Within"
3146,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",2,5,10,0,1,22,"Within"
3147,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",3,5,10,0,1,22,"Within"
3148,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",4,5,10,0,1,22,"Within"
3149,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",5,5,10,1,1,22,"Within"
3150,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",6,5,10,0,1,22,"Within"
3151,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",7,5,10,0,1,22,"Within"
3152,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",8,5,10,0,1,22,"Within"
3153,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",9,5,10,0,1,22,"Within"
3154,"2020Bas115_1a_hamo15","2020Bas115_1a","2020Bas115",10,5,10,0,1,22,"Within"
3155,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",0,0,10,1,0,23,"Within"
3156,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",1,0,10,0,0,23,"Within"
3157,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",2,0,10,0,0,23,"Within"
3158,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",3,0,10,0,0,23,"Within"
3159,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",4,0,10,0,0,23,"Within"
3160,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",5,0,10,0,0,23,"Within"
3161,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",6,0,10,0,0,23,"Within"
3162,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",7,0,10,0,0,23,"Within"
3163,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",8,0,10,0,0,23,"Within"
3164,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",9,0,10,0,0,23,"Within"
3165,"2020Bas115_1a_hdbu25","2020Bas115_1a","2020Bas115",10,0,10,0,0,23,"Within"
3166,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",0,5,10,0,0,50,"Within"
3167,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",1,5,10,0,0,50,"Within"
3168,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",2,5,10,0,0,50,"Within"
3169,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",3,5,10,0,0,50,"Within"
3170,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",4,5,10,0,0,50,"Within"
3171,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",5,5,10,1,0,50,"Within"
3172,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",6,5,10,0,0,50,"Within"
3173,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",7,5,10,0,0,50,"Within"
3174,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",8,5,10,0,0,50,"Within"
3175,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",9,5,10,0,0,50,"Within"
3176,"2020Bas115_1a_hdgs17","2020Bas115_1a","2020Bas115",10,5,10,0,0,50,"Within"
3177,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",0,5,10,0,1,24,"Within"
3178,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",1,5,10,0,1,24,"Within"
3179,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",2,5,10,0,1,24,"Within"
3180,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",3,5,10,0,1,24,"Within"
3181,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",4,5,10,0,1,24,"Within"
3182,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",5,5,10,1,1,24,"Within"
3183,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",6,5,10,0,1,24,"Within"
3184,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",7,5,10,0,1,24,"Within"
3185,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",8,5,10,0,1,24,"Within"
3186,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",9,5,10,0,1,24,"Within"
3187,"2020Bas115_1a_herr04","2020Bas115_1a","2020Bas115",10,5,10,0,1,24,"Within"
3188,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",0,5,10,0,0,33,"Within"
3189,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",1,5,10,0,0,33,"Within"
3190,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",2,5,10,0,0,33,"Within"
3191,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",3,5,10,0,0,33,"Within"
3192,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",4,5,10,0,0,33,"Within"
3193,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",5,5,10,1,0,33,"Within"
3194,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",6,5,10,0,0,33,"Within"
3195,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",7,5,10,0,0,33,"Within"
3196,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",8,5,10,0,0,33,"Within"
3197,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",9,5,10,0,0,33,"Within"
3198,"2020Bas115_1a_hewr16","2020Bas115_1a","2020Bas115",10,5,10,0,0,33,"Within"
3199,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",0,5,10,0,0,29,"Within"
3200,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",1,5,10,0,0,29,"Within"
3201,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",2,5,10,0,0,29,"Within"
3202,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",3,5,10,0,0,29,"Within"
3203,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",4,5,10,0,0,29,"Within"
3204,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",5,5,10,1,0,29,"Within"
3205,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",6,5,10,0,0,29,"Within"
3206,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",7,5,10,0,0,29,"Within"
3207,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",8,5,10,0,0,29,"Within"
3208,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",9,5,10,0,0,29,"Within"
3209,"2020Bas115_1a_hgjh12","2020Bas115_1a","2020Bas115",10,5,10,0,0,29,"Within"
3210,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",0,5,10,0,0,26,"Within"
3211,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",1,5,10,0,0,26,"Within"
3212,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",2,5,10,0,0,26,"Within"
3213,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",3,5,10,0,0,26,"Within"
3214,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",4,5,10,0,0,26,"Within"
3215,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",5,5,10,1,0,26,"Within"
3216,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",6,5,10,0,0,26,"Within"
3217,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",7,5,10,0,0,26,"Within"
3218,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",8,5,10,0,0,26,"Within"
3219,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",9,5,10,0,0,26,"Within"
3220,"2020Bas115_1a_hhvo24","2020Bas115_1a","2020Bas115",10,5,10,0,0,26,"Within"
3221,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",0,5,10,0,1,20,"Within"
3222,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",1,5,10,0,1,20,"Within"
3223,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",2,5,10,0,1,20,"Within"
3224,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",3,5,10,0,1,20,"Within"
3225,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",4,5,10,0,1,20,"Within"
3226,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",5,5,10,1,1,20,"Within"
3227,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",6,5,10,0,1,20,"Within"
3228,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",7,5,10,0,1,20,"Within"
3229,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",8,5,10,0,1,20,"Within"
3230,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",9,5,10,0,1,20,"Within"
3231,"2020Bas115_1a_hiro05","2020Bas115_1a","2020Bas115",10,5,10,0,1,20,"Within"
3232,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",0,5,10,0,1,22,"Within"
3233,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",1,5,10,0,1,22,"Within"
3234,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",2,5,10,0,1,22,"Within"
3235,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",3,5,10,0,1,22,"Within"
3236,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",4,5,10,0,1,22,"Within"
3237,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",5,5,10,1,1,22,"Within"
3238,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",6,5,10,0,1,22,"Within"
3239,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",7,5,10,0,1,22,"Within"
3240,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",8,5,10,0,1,22,"Within"
3241,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",9,5,10,0,1,22,"Within"
3242,"2020Bas115_1a_hkmo04","2020Bas115_1a","2020Bas115",10,5,10,0,1,22,"Within"
3243,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",0,5,10,0,0,22,"Within"
3244,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",1,5,10,0,0,22,"Within"
3245,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",2,5,10,0,0,22,"Within"
3246,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",3,5,10,0,0,22,"Within"
3247,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",4,5,10,0,0,22,"Within"
3248,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",5,5,10,1,0,22,"Within"
3249,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",6,5,10,0,0,22,"Within"
3250,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",7,5,10,0,0,22,"Within"
3251,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",8,5,10,0,0,22,"Within"
3252,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",9,5,10,0,0,22,"Within"
3253,"2020Bas115_1a_hkui11","2020Bas115_1a","2020Bas115",10,5,10,0,0,22,"Within"
3254,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",0,5,10,0,0,24,"Within"
3255,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",1,5,10,0,0,24,"Within"
3256,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",2,5,10,0,0,24,"Within"
3257,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",3,5,10,0,0,24,"Within"
3258,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",4,5,10,0,0,24,"Within"
3259,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",5,5,10,1,0,24,"Within"
3260,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",6,5,10,0,0,24,"Within"
3261,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",7,5,10,0,0,24,"Within"
3262,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",8,5,10,0,0,24,"Within"
3263,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",9,5,10,0,0,24,"Within"
3264,"2020Bas115_1a_hlwu17","2020Bas115_1a","2020Bas115",10,5,10,0,0,24,"Within"
3265,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",0,5,10,0,0,23,"Within"
3266,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",1,5,10,0,0,23,"Within"
3267,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",2,5,10,0,0,23,"Within"
3268,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",3,5,10,0,0,23,"Within"
3269,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",4,5,10,0,0,23,"Within"
3270,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",5,5,10,1,0,23,"Within"
3271,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",6,5,10,0,0,23,"Within"
3272,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",7,5,10,0,0,23,"Within"
3273,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",8,5,10,0,0,23,"Within"
3274,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",9,5,10,0,0,23,"Within"
3275,"2020Bas115_1a_hsms10","2020Bas115_1a","2020Bas115",10,5,10,0,0,23,"Within"
3276,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",0,5,10,0,0,23,"Within"
3277,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",1,5,10,0,0,23,"Within"
3278,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",2,5,10,0,0,23,"Within"
3279,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",3,5,10,0,0,23,"Within"
3280,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",4,5,10,0,0,23,"Within"
3281,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",5,5,10,1,0,23,"Within"
3282,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",6,5,10,0,0,23,"Within"
3283,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",7,5,10,0,0,23,"Within"
3284,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",8,5,10,0,0,23,"Within"
3285,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",9,5,10,0,0,23,"Within"
3286,"2020Bas115_1a_iada30","2020Bas115_1a","2020Bas115",10,5,10,0,0,23,"Within"
3287,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",0,3,10,0,1,20,"Within"
3288,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",1,3,10,0,1,20,"Within"
3289,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",2,3,10,0,1,20,"Within"
3290,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",3,3,10,1,1,20,"Within"
3291,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",4,3,10,0,1,20,"Within"
3292,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",5,3,10,0,1,20,"Within"
3293,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",6,3,10,0,1,20,"Within"
3294,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",7,3,10,0,1,20,"Within"
3295,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",8,3,10,0,1,20,"Within"
3296,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",9,3,10,0,1,20,"Within"
3297,"2020Bas115_1a_iamo07","2020Bas115_1a","2020Bas115",10,3,10,0,1,20,"Within"
3298,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",0,5,10,0,1,21,"Within"
3299,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",1,5,10,0,1,21,"Within"
3300,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",2,5,10,0,1,21,"Within"
3301,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",3,5,10,0,1,21,"Within"
3302,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",4,5,10,0,1,21,"Within"
3303,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",5,5,10,1,1,21,"Within"
3304,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",6,5,10,0,1,21,"Within"
3305,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",7,5,10,0,1,21,"Within"
3306,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",8,5,10,0,1,21,"Within"
3307,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",9,5,10,0,1,21,"Within"
3308,"2020Bas115_1a_iana07","2020Bas115_1a","2020Bas115",10,5,10,0,1,21,"Within"
3309,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",0,5,10,0,1,19,"Within"
3310,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",1,5,10,0,1,19,"Within"
3311,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",2,5,10,0,1,19,"Within"
3312,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",3,5,10,0,1,19,"Within"
3313,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",4,5,10,0,1,19,"Within"
3314,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",5,5,10,1,1,19,"Within"
3315,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",6,5,10,0,1,19,"Within"
3316,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",7,5,10,0,1,19,"Within"
3317,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",8,5,10,0,1,19,"Within"
3318,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",9,5,10,0,1,19,"Within"
3319,"2020Bas115_1a_ibje31","2020Bas115_1a","2020Bas115",10,5,10,0,1,19,"Within"
3320,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",0,5,10,0,0,31,"Within"
3321,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",1,5,10,0,0,31,"Within"
3322,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",2,5,10,0,0,31,"Within"
3323,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",3,5,10,0,0,31,"Within"
3324,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",4,5,10,0,0,31,"Within"
3325,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",5,5,10,1,0,31,"Within"
3326,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",6,5,10,0,0,31,"Within"
3327,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",7,5,10,0,0,31,"Within"
3328,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",8,5,10,0,0,31,"Within"
3329,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",9,5,10,0,0,31,"Within"
3330,"2020Bas115_1a_icml11","2020Bas115_1a","2020Bas115",10,5,10,0,0,31,"Within"
3331,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",0,5,10,0,1,23,"Within"
3332,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",1,5,10,0,1,23,"Within"
3333,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",2,5,10,0,1,23,"Within"
3334,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",3,5,10,0,1,23,"Within"
3335,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",4,5,10,0,1,23,"Within"
3336,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",5,5,10,1,1,23,"Within"
3337,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",6,5,10,0,1,23,"Within"
3338,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",7,5,10,0,1,23,"Within"
3339,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",8,5,10,0,1,23,"Within"
3340,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",9,5,10,0,1,23,"Within"
3341,"2020Bas115_1a_idfa15","2020Bas115_1a","2020Bas115",10,5,10,0,1,23,"Within"
3342,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",0,5,10,0,1,26,"Within"
3343,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",1,5,10,0,1,26,"Within"
3344,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",2,5,10,0,1,26,"Within"
3345,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",3,5,10,0,1,26,"Within"
3346,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",4,5,10,0,1,26,"Within"
3347,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",5,5,10,1,1,26,"Within"
3348,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",6,5,10,0,1,26,"Within"
3349,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",7,5,10,0,1,26,"Within"
3350,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",8,5,10,0,1,26,"Within"
3351,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",9,5,10,0,1,26,"Within"
3352,"2020Bas115_1a_idte12","2020Bas115_1a","2020Bas115",10,5,10,0,1,26,"Within"
3353,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",0,5,10,0,0,25,"Within"
3354,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",1,5,10,0,0,25,"Within"
3355,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",2,5,10,0,0,25,"Within"
3356,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",3,5,10,0,0,25,"Within"
3357,"2020Bas115_1a_iduh08","2020Bas115_1a","2020Bas115",4,5,10,0,0,25,"Within"
