"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age"
3466,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",3,4,10,0,1,23
3467,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",4,4,10,1,1,23
3468,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",5,4,10,0,1,23
3469,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",6,4,10,0,1,23
3470,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",7,4,10,0,1,23
3471,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",8,4,10,0,1,23
3472,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",9,4,10,0,1,23
3473,"2020Bas115_1a_lbpo06","2020Bas115_1a","2020Bas115",10,4,10,0,1,23
3474,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",0,4,10,0,0,33
3475,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",1,4,10,0,0,33
3476,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",2,4,10,0,0,33
3477,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",3,4,10,0,0,33
3478,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",4,4,10,1,0,33
3479,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",5,4,10,0,0,33
3480,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",6,4,10,0,0,33
3481,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",7,4,10,0,0,33
3482,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",8,4,10,0,0,33
3483,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",9,4,10,0,0,33
3484,"2020Bas115_1a_leao21","2020Bas115_1a","2020Bas115",10,4,10,0,0,33
3485,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",0,2,10,0,1,22
3486,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",1,2,10,0,1,22
3487,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",2,2,10,1,1,22
3488,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",3,2,10,0,1,22
3489,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",4,2,10,0,1,22
3490,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",5,2,10,0,1,22
3491,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",6,2,10,0,1,22
3492,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",7,2,10,0,1,22
3493,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",8,2,10,0,1,22
3494,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",9,2,10,0,1,22
3495,"2020Bas115_1a_llla15","2020Bas115_1a","2020Bas115",10,2,10,0,1,22
3496,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",0,3,10,0,1,19
3497,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",1,3,10,0,1,19
3498,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",2,3,10,0,1,19
3499,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",3,3,10,1,1,19
3500,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",4,3,10,0,1,19
3501,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",5,3,10,0,1,19
3502,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",6,3,10,0,1,19
3503,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",7,3,10,0,1,19
3504,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",8,3,10,0,1,19
3505,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",9,3,10,0,1,19
3506,"2020Bas115_1a_lmme07","2020Bas115_1a","2020Bas115",10,3,10,0,1,19
3507,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",0,5,10,0,1,33
3508,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",1,5,10,0,1,33
3509,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",2,5,10,0,1,33
3510,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",3,5,10,0,1,33
3511,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",4,5,10,0,1,33
3512,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",5,5,10,1,1,33
3513,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",6,5,10,0,1,33
3514,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",7,5,10,0,1,33
3515,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",8,5,10,0,1,33
3516,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",9,5,10,0,1,33
3517,"2020Bas115_1a_lowu09","2020Bas115_1a","2020Bas115",10,5,10,0,1,33
3518,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",0,5,10,0,1,20
3519,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",1,5,10,0,1,20
3520,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",2,5,10,0,1,20
3521,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",3,5,10,0,1,20
3522,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",4,5,10,0,1,20
3523,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",5,5,10,1,1,20
3524,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",6,5,10,0,1,20
3525,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",7,5,10,0,1,20
3526,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",8,5,10,0,1,20
3527,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",9,5,10,0,1,20
3528,"2020Bas115_1a_lpoe28","2020Bas115_1a","2020Bas115",10,5,10,0,1,20
3529,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",0,5,10,0,1,30
3530,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",1,5,10,0,1,30
3531,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",2,5,10,0,1,30
3532,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",3,5,10,0,1,30
3533,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",4,5,10,0,1,30
3534,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",5,5,10,1,1,30
3535,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",6,5,10,0,1,30
3536,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",7,5,10,0,1,30
3537,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",8,5,10,0,1,30
3538,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",9,5,10,0,1,30
3539,"2020Bas115_1a_mnso03","2020Bas115_1a","2020Bas115",10,5,10,0,1,30
3540,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",0,4,10,0,1,64
3541,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",1,4,10,0,1,64
3542,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",2,4,10,0,1,64
3543,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",3,4,10,0,1,64
3544,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",4,4,10,1,1,64
3545,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",5,4,10,0,1,64
3546,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",6,4,10,0,1,64
3547,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",7,4,10,0,1,64
3548,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",8,4,10,0,1,64
3549,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",9,4,10,0,1,64
3550,"2020Bas115_1a_nebv16","2020Bas115_1a","2020Bas115",10,4,10,0,1,64
3551,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",0,5,10,0,1,25
3552,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",1,5,10,0,1,25
3553,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",2,5,10,0,1,25
3554,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",3,5,10,0,1,25
3555,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",4,5,10,0,1,25
3556,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",5,5,10,1,1,25
3557,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",6,5,10,0,1,25
3558,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",7,5,10,0,1,25
3559,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",8,5,10,0,1,25
3560,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",9,5,10,0,1,25
3561,"2020Bas115_1a_neta02","2020Bas115_1a","2020Bas115",10,5,10,0,1,25
3562,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",0,5,10,0,1,30
3563,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",1,5,10,0,1,30
3564,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",2,5,10,0,1,30
3565,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",3,5,10,0,1,30
3566,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",4,5,10,0,1,30
3567,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",5,5,10,1,1,30
3568,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",6,5,10,0,1,30
3569,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",7,5,10,0,1,30
3570,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",8,5,10,0,1,30
3571,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",9,5,10,0,1,30
3572,"2020Bas115_1a_nfka07","2020Bas115_1a","2020Bas115",10,5,10,0,1,30
3573,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",0,5,10,0,1,28
3574,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",1,5,10,0,1,28
3575,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",2,5,10,0,1,28
3576,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",3,5,10,0,1,28
3577,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",4,5,10,0,1,28
3578,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",5,5,10,1,1,28
3579,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",6,5,10,0,1,28
3580,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",7,5,10,0,1,28
3581,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",8,5,10,0,1,28
3582,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",9,5,10,0,1,28
3583,"2020Bas115_1a_ngwi08","2020Bas115_1a","2020Bas115",10,5,10,0,1,28
3584,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",0,5,10,0,1,50
3585,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",1,5,10,0,1,50
3586,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",2,5,10,0,1,50
3587,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",3,5,10,0,1,50
3588,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",4,5,10,0,1,50
3589,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",5,5,10,1,1,50
3590,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",6,5,10,0,1,50
3591,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",7,5,10,0,1,50
3592,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",8,5,10,0,1,50
3593,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",9,5,10,0,1,50
3594,"2020Bas115_1a_nibu28","2020Bas115_1a","2020Bas115",10,5,10,0,1,50
3595,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",0,5,10,0,1,23
3596,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",1,5,10,0,1,23
3597,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",2,5,10,0,1,23
3598,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",3,5,10,0,1,23
3599,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",4,5,10,0,1,23
3600,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",5,5,10,1,1,23
3601,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",6,5,10,0,1,23
3602,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",7,5,10,0,1,23
3603,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",8,5,10,0,1,23
3604,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",9,5,10,0,1,23
3605,"2020Bas115_1a_niro12","2020Bas115_1a","2020Bas115",10,5,10,0,1,23
3606,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",0,5,10,0,1,20
3607,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",1,5,10,0,1,20
3608,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",2,5,10,0,1,20
3609,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",3,5,10,0,1,20
3610,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",4,5,10,0,1,20
3611,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",5,5,10,1,1,20
3612,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",6,5,10,0,1,20
3613,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",7,5,10,0,1,20
3614,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",8,5,10,0,1,20
3615,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",9,5,10,0,1,20
3616,"2020Bas115_1a_nosn13","2020Bas115_1a","2020Bas115",10,5,10,0,1,20
3617,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",0,5,10,0,1,38
3618,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",1,5,10,0,1,38
3619,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",2,5,10,0,1,38
3620,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",3,5,10,0,1,38
3621,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",4,5,10,0,1,38
3622,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",5,5,10,1,1,38
3623,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",6,5,10,0,1,38
3624,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",7,5,10,0,1,38
3625,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",8,5,10,0,1,38
3626,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",9,5,10,0,1,38
3627,"2020Bas115_1a_nreo23","2020Bas115_1a","2020Bas115",10,5,10,0,1,38
3628,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",0,5,10,0,1,27
3629,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",1,5,10,0,1,27
3630,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",2,5,10,0,1,27
3631,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",3,5,10,0,1,27
3632,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",4,5,10,0,1,27
3633,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",5,5,10,1,1,27
3634,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",6,5,10,0,1,27
3635,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",7,5,10,0,1,27
3636,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",8,5,10,0,1,27
3637,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",9,5,10,0,1,27
3638,"2020Bas115_1a_ntto18","2020Bas115_1a","2020Bas115",10,5,10,0,1,27
3639,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",0,0,10,1,0,27
3640,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",1,0,10,0,0,27
3641,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",2,0,10,0,0,27
3642,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",3,0,10,0,0,27
3643,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",4,0,10,0,0,27
3644,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",5,0,10,0,0,27
3645,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",6,0,10,0,0,27
3646,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",7,0,10,0,0,27
3647,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",8,0,10,0,0,27
3648,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",9,0,10,0,0,27
3649,"2020Bas115_1a_oato07","2020Bas115_1a","2020Bas115",10,0,10,0,0,27
3650,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",0,4,10,0,1,18
3651,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",1,4,10,0,1,18
3652,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",2,4,10,0,1,18
3653,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",3,4,10,0,1,18
3654,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",4,4,10,1,1,18
3655,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",5,4,10,0,1,18
3656,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",6,4,10,0,1,18
3657,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",7,4,10,0,1,18
3658,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",8,4,10,0,1,18
3659,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",9,4,10,0,1,18
3660,"2020Bas115_1a_oauu02","2020Bas115_1a","2020Bas115",10,4,10,0,1,18
3661,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",0,5,10,0,1,28
3662,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",1,5,10,0,1,28
3663,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",2,5,10,0,1,28
3664,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",3,5,10,0,1,28
3665,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",4,5,10,0,1,28
3666,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",5,5,10,1,1,28
3667,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",6,5,10,0,1,28
3668,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",7,5,10,0,1,28
3669,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",8,5,10,0,1,28
3670,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",9,5,10,0,1,28
3671,"2020Bas115_1a_oawo04","2020Bas115_1a","2020Bas115",10,5,10,0,1,28
3672,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",0,3,10,0,0,30
3673,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",1,3,10,0,0,30
3674,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",2,3,10,0,0,30
3675,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",3,3,10,1,0,30
3676,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",4,3,10,0,0,30
3677,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",5,3,10,0,0,30
3678,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",6,3,10,0,0,30
3679,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",7,3,10,0,0,30
3680,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",8,3,10,0,0,30
3681,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",9,3,10,0,0,30
3682,"2020Bas115_1a_oawo25","2020Bas115_1a","2020Bas115",10,3,10,0,0,30
3683,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",0,3,10,0,0,35
3684,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",1,3,10,0,0,35
3685,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",2,3,10,0,0,35
3686,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",3,3,10,1,0,35
3687,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",4,3,10,0,0,35
3688,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",5,3,10,0,0,35
3689,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",6,3,10,0,0,35
3690,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",7,3,10,0,0,35
3691,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",8,3,10,0,0,35
3692,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",9,3,10,0,0,35
3693,"2020Bas115_1a_omga10","2020Bas115_1a","2020Bas115",10,3,10,0,0,35
3694,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",0,5,10,0,0,21
3695,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",1,5,10,0,0,21
3696,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",2,5,10,0,0,21
3697,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",3,5,10,0,0,21
3698,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",4,5,10,0,0,21
3699,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",5,5,10,1,0,21
3700,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",6,5,10,0,0,21
3701,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",7,5,10,0,0,21
3702,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",8,5,10,0,0,21
3703,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",9,5,10,0,0,21
3704,"2020Bas115_1a_ommo29","2020Bas115_1a","2020Bas115",10,5,10,0,0,21
3705,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",0,4,10,0,1,23
3706,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",1,4,10,0,1,23
3707,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",2,4,10,0,1,23
3708,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",3,4,10,0,1,23
3709,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",4,4,10,1,1,23
3710,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",5,4,10,0,1,23
3711,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",6,4,10,0,1,23
3712,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",7,4,10,0,1,23
3713,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",8,4,10,0,1,23
3714,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",9,4,10,0,1,23
3715,"2020Bas115_1a_rbnu11","2020Bas115_1a","2020Bas115",10,4,10,0,1,23
3716,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",0,5,10,0,0,24
3717,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",1,5,10,0,0,24
3718,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",2,5,10,0,0,24
3719,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",3,5,10,0,0,24
3720,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",4,5,10,0,0,24
3721,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",5,5,10,1,0,24
3722,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",6,5,10,0,0,24
3723,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",7,5,10,0,0,24
3724,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",8,5,10,0,0,24
3725,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",9,5,10,0,0,24
3726,"2020Bas115_1a_rsfr12","2020Bas115_1a","2020Bas115",10,5,10,0,0,24
3727,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",0,4,10,0,1,38
3728,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",1,4,10,0,1,38
3729,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",2,4,10,0,1,38
3730,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",3,4,10,0,1,38
3731,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",4,4,10,1,1,38
3732,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",5,4,10,0,1,38
3733,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",6,4,10,0,1,38
3734,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",7,4,10,0,1,38
3735,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",8,4,10,0,1,38
3736,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",9,4,10,0,1,38
3737,"2020Bas115_1a_ruao05","2020Bas115_1a","2020Bas115",10,4,10,0,1,38
3738,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",0,0,10,1,1,24
3739,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",1,0,10,0,1,24
3740,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",2,0,10,0,1,24
3741,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",3,0,10,0,1,24
3742,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",4,0,10,0,1,24
3743,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",5,0,10,0,1,24
3744,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",6,0,10,0,1,24
3745,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",7,0,10,0,1,24
3746,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",8,0,10,0,1,24
3747,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",9,0,10,0,1,24
3748,"2020Bas115_1a_sheo06","2020Bas115_1a","2020Bas115",10,0,10,0,1,24
3749,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",0,5,10,0,0,26
3750,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",1,5,10,0,0,26
3751,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",2,5,10,0,0,26
3752,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",3,5,10,0,0,26
3753,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",4,5,10,0,0,26
3754,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",5,5,10,1,0,26
3755,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",6,5,10,0,0,26
3756,"2020Bas115_1a_tvno14","2020Bas115_1a","2020Bas115",7,5,10,0,0,26
